OrderID,ItemID,ProductID,Quantity,ListPrice,Discount
881,2515,98,1,489.99,0.07
881,2516,50,1,5999.99,0.2
881,2517,64,2,489.99,0.05
881,2518,67,1,250.99,0.1
882,2519,63,2,3499.99,0.07
882,2520,108,2,449.99,0.2
882,2521,57,2,1999.99,0.07
883,2522,44,1,539.99,0.05
883,2523,5,2,1320.99,0.05
884,2524,49,2,3499.99,0.05
884,2525,69,2,416.99,0.07
884,2526,46,2,1409.99,0.2
884,2527,10,1,1549,0.1
884,2528,21,2,269.99,0.05
885,2529,106,1,449.99,0.07
885,2530,43,1,5299.99,0.1
886,2531,47,1,5299.99,0.05
886,2532,30,1,999.99,0.05
887,2533,50,2,5999.99,0.05
887,2534,70,1,659.99,0.1
888,2535,33,2,469.99,0.1
888,2536,26,2,599.99,0.2
889,2537,12,2,549.99,0.1
890,2538,16,2,599.99,0.1
890,2539,105,2,533.99,0.1
890,2540,52,1,875.99,0.05
890,2541,67,1,250.99,0.1
890,2542,65,2,346.99,0.1
891,2543,107,2,416.99,0.1
891,2544,32,1,469.99,0.05
891,2545,35,2,832.99,0.1
891,2546,50,1,5999.99,0.1
892,2547,36,1,832.99,0.1
892,2548,9,2,2999.99,0.2
892,2549,50,2,5999.99,0.07
892,2550,88,1,189.99,0.05
893,2551,67,2,250.99,0.05
893,2552,45,1,869.99,0.07
894,2553,101,2,339.99,0.2
895,2554,106,1,449.99,0.07
896,2555,91,2,349.99,0.05
896,2556,10,1,1549,0.05
897,2557,105,1,533.99,0.05
897,2558,96,1,349.99,0.05
898,2559,45,2,869.99,0.2
898,2560,16,1,599.99,0.07
898,2561,57,2,1999.99,0.2
898,2562,69,2,416.99,0.07
899,2563,59,2,2599.99,0.1
899,2564,17,1,429,0.1
899,2565,6,1,469.99,0.2
900,2566,26,2,599.99,0.05
900,2567,108,1,449.99,0.07
900,2568,89,1,209.99,0.2
900,2569,61,2,4999.99,0.05
900,2570,28,2,2499.99,0.07
901,2571,50,1,5999.99,0.2
901,2572,43,1,5299.99,0.07
902,2573,38,2,549.99,0.07
902,2574,92,1,209.99,0.07
902,2575,12,1,549.99,0.2
902,2576,76,2,299.99,0.05
903,2577,31,2,1632.99,0.07
903,2578,48,2,1499.99,0.05
904,2579,36,2,832.99,0.1
904,2580,51,2,6499.99,0.07
904,2581,92,2,209.99,0.2
904,2582,13,1,269.99,0.2
905,2583,67,1,250.99,0.1
905,2584,62,2,3499.99,0.05
905,2585,42,2,2299.99,0.2
905,2586,20,1,599.99,0.2
906,2587,23,2,299.99,0.2
906,2588,28,2,2499.99,0.07
906,2589,46,1,1409.99,0.05
906,2590,102,2,489.99,0.1
906,2591,22,2,269.99,0.2
907,2592,84,2,109.99,0.07
907,2593,65,1,346.99,0.07
908,2594,41,1,1469.99,0.2
908,2595,94,1,249.99,0.1
908,2596,102,2,489.99,0.1
909,2597,5,1,1320.99,0.2
910,2598,23,1,299.99,0.1
911,2599,66,2,250.99,0.05
911,2600,106,1,449.99,0.05
911,2601,91,2,349.99,0.05
911,2602,49,1,3499.99,0.2
912,2603,22,2,269.99,0.2
912,2604,71,2,416.99,0.05
912,2605,101,1,339.99,0.05
912,2606,2,2,749.99,0.2
913,2607,90,2,209.99,0.1
913,2608,24,2,549.99,0.05
914,2609,38,1,549.99,0.07
914,2610,20,2,599.99,0.2
914,2611,106,1,449.99,0.05
914,2612,46,1,1409.99,0.1
915,2613,64,1,489.99,0.05
915,2614,48,1,1499.99,0.07
915,2615,42,1,2299.99,0.2
915,2616,2,1,749.99,0.07
916,2617,92,1,209.99,0.2
917,2618,41,1,1469.99,0.07
918,2619,91,1,349.99,0.2
918,2620,31,1,1632.99,0.1
918,2621,4,2,2899.99,0.07
919,2622,7,1,3999.99,0.07
919,2623,44,1,539.99,0.1
920,2624,76,1,299.99,0.05
920,2625,39,2,1499.99,0.07
920,2626,78,1,647.99,0.05
920,2627,80,2,761.99,0.07
921,2628,77,1,799.99,0.2
921,2629,75,2,599.99,0.07
921,2630,48,1,1499.99,0.1
922,2631,68,1,449.99,0.2
922,2632,73,1,749.99,0.2
922,2633,86,1,149.99,0.1
923,2634,74,2,439.99,0.05
923,2635,6,1,469.99,0.1
924,2636,97,2,349.99,0.2
924,2637,36,1,832.99,0.2
925,2638,97,1,349.99,0.07
925,2639,62,2,3499.99,0.2
926,2640,37,2,379.99,0.2
927,2641,74,2,439.99,0.1
927,2642,16,2,599.99,0.2
927,2643,50,1,5999.99,0.1
927,2644,3,1,999.99,0.1
927,2645,43,1,5299.99,0.07
928,2646,71,2,416.99,0.05
928,2647,83,1,149.99,0.2
929,2648,82,1,659.99,0.2
929,2649,63,2,3499.99,0.1
929,2650,24,1,549.99,0.05
930,2651,56,2,5499.99,0.07
930,2652,82,1,659.99,0.07
930,2653,60,1,1559.99,0.1
930,2654,65,2,346.99,0.05
930,2655,51,2,6499.99,0.1
931,2656,49,2,3499.99,0.07
931,2657,76,1,299.99,0.2
932,2658,74,1,439.99,0.05
933,2659,77,1,799.99,0.07
933,2660,21,1,269.99,0.2
933,2661,75,2,599.99,0.05
934,2662,35,2,832.99,0.05
934,2663,48,1,1499.99,0.05
934,2664,18,1,449,0.1
934,2665,61,1,4999.99,0.07
934,2666,56,2,5499.99,0.2
935,2667,65,2,346.99,0.2
935,2668,76,2,299.99,0.07
935,2669,6,1,469.99,0.07
935,2670,38,1,549.99,0.07
936,2671,70,1,659.99,0.1
936,2672,44,1,539.99,0.07
937,2673,108,2,449.99,0.1
937,2674,51,2,6499.99,0.07
937,2675,58,2,4999.99,0.07
937,2676,28,2,2499.99,0.07
937,2677,66,1,250.99,0.2
938,2678,4,1,2899.99,0.05
938,2679,13,1,269.99,0.05
939,2680,5,1,1320.99,0.1
939,2681,107,2,416.99,0.2
940,2682,75,2,599.99,0.2
941,2683,25,1,499.99,0.1
941,2684,102,2,489.99,0.05
941,2685,11,2,1680.99,0.07
942,2686,98,2,489.99,0.05
942,2687,110,2,470.99,0.1
942,2688,35,2,832.99,0.07
942,2689,103,1,551.99,0.05
942,2690,100,1,489.99,0.05
943,2691,25,1,499.99,0.2
943,2692,82,1,659.99,0.2
944,2693,29,2,999.99,0.07
944,2694,16,2,599.99,0.1
944,2695,70,2,659.99,0.2
944,2696,85,2,329.99,0.2
944,2697,69,2,416.99,0.07
945,2698,105,1,533.99,0.05
945,2699,94,2,249.99,0.2
945,2700,34,2,469.99,0.05
945,2701,44,2,539.99,0.1
945,2702,50,2,5999.99,0.05
946,2703,7,1,3999.99,0.1
946,2704,85,2,329.99,0.2
946,2705,62,1,3499.99,0.05
946,2706,22,2,269.99,0.2
946,2707,56,2,5499.99,0.07
947,2708,32,1,469.99,0.05
947,2709,42,2,2299.99,0.07
947,2710,44,1,539.99,0.07
948,2711,23,2,299.99,0.2
948,2712,20,2,599.99,0.1
948,2713,101,1,339.99,0.2
948,2714,92,2,209.99,0.2
948,2715,72,2,619.99,0.2
949,2716,9,2,2999.99,0.1
949,2717,55,2,2699.99,0.05
950,2718,56,1,5499.99,0.05
951,2719,59,1,2599.99,0.1
951,2720,43,2,5299.99,0.1
951,2721,62,2,3499.99,0.2
952,2722,20,2,599.99,0.07
952,2723,57,1,1999.99,0.05
953,2724,23,2,299.99,0.07
954,2725,4,2,2899.99,0.1
955,2726,43,1,5299.99,0.1
955,2727,31,2,1632.99,0.07
955,2728,96,1,349.99,0.05
955,2729,63,1,3499.99,0.2
955,2730,88,1,189.99,0.05
956,2731,76,2,299.99,0.1
956,2732,23,1,299.99,0.2
956,2733,73,2,749.99,0.1
956,2734,13,2,269.99,0.2
956,2735,79,2,402.99,0.1
957,2736,108,2,449.99,0.05
957,2737,14,2,269.99,0.07
957,2738,70,2,659.99,0.05
957,2739,66,1,250.99,0.07
957,2740,111,1,470.99,0.05
958,2741,51,1,6499.99,0.1
958,2742,76,1,299.99,0.2
959,2743,15,1,529.99,0.2
959,2744,72,1,619.99,0.1
959,2745,41,1,1469.99,0.05
959,2746,65,1,346.99,0.07
960,2747,73,2,749.99,0.05
960,2748,52,1,875.99,0.1
960,2749,48,2,1499.99,0.05
960,2750,83,2,149.99,0.1
961,2751,105,1,533.99,0.1
961,2752,47,2,5299.99,0.2
961,2753,65,2,346.99,0.07
962,2754,65,2,346.99,0.07
962,2755,64,2,489.99,0.07
963,2756,4,1,2899.99,0.07
964,2757,90,1,209.99,0.2
964,2758,74,1,439.99,0.2
965,2759,90,2,209.99,0.1
966,2760,88,1,189.99,0.05
966,2761,73,1,749.99,0.07
967,2762,66,1,250.99,0.2
967,2763,77,2,799.99,0.05
967,2764,87,1,189.99,0.1
967,2765,103,1,551.99,0.2
968,2766,87,1,189.99,0.2
968,2767,61,2,4999.99,0.05
968,2768,10,2,1549,0.05
969,2769,74,1,439.99,0.2
969,2770,36,1,832.99,0.1
970,2771,85,1,329.99,0.1
970,2772,48,2,1499.99,0.1
970,2773,54,2,3199.99,0.1
970,2774,68,1,449.99,0.1
971,2775,70,2,659.99,0.05
971,2776,65,2,346.99,0.07
971,2777,8,2,1799.99,0.05
971,2778,12,2,549.99,0.07
971,2779,38,1,549.99,0.2
972,2780,100,1,489.99,0.2
972,2781,63,1,3499.99,0.07
973,2782,4,2,2899.99,0.1
973,2783,28,2,2499.99,0.1
973,2784,47,2,5299.99,0.05
973,2785,71,1,416.99,0.07
974,2786,33,2,469.99,0.1
974,2787,22,2,269.99,0.2
975,2788,110,2,470.99,0.2
976,2789,26,2,599.99,0.1
976,2790,39,1,1499.99,0.07
977,2791,52,2,875.99,0.1
977,2792,69,2,416.99,0.05
977,2793,27,1,999.99,0.05
977,2794,80,2,761.99,0.05
978,2795,106,2,449.99,0.05
978,2796,25,2,499.99,0.2
978,2797,108,2,449.99,0.05
979,2798,55,1,2699.99,0.05
979,2799,71,2,416.99,0.2
979,2800,12,2,549.99,0.1
979,2801,52,1,875.99,0.2
980,2802,49,2,3499.99,0.2
980,2803,9,1,2999.99,0.1
980,2804,64,1,489.99,0.1
981,2805,35,1,832.99,0.1
981,2806,95,2,299.99,0.05
981,2807,21,2,269.99,0.07
981,2808,36,2,832.99,0.1
981,2809,61,1,4999.99,0.07
982,2810,22,2,269.99,0.1
982,2811,110,1,470.99,0.07
982,2812,52,1,875.99,0.07
982,2813,40,2,4999.99,0.05
983,2814,63,1,3499.99,0.1
983,2815,20,2,599.99,0.2
983,2816,68,1,449.99,0.07
983,2817,81,2,1099.99,0.07
983,2818,88,1,189.99,0.05
984,2819,68,1,449.99,0.2
984,2820,81,2,1099.99,0.2
984,2821,12,1,549.99,0.1
984,2822,111,1,470.99,0.2
985,2823,5,2,1320.99,0.07
985,2824,59,1,2599.99,0.2
985,2825,78,2,647.99,0.05
986,2826,87,1,189.99,0.1
986,2827,78,1,647.99,0.05
986,2828,26,2,599.99,0.07
987,2829,51,2,6499.99,0.1
987,2830,60,2,1559.99,0.2
987,2831,80,1,761.99,0.07
988,2832,35,1,832.99,0.2
988,2833,38,1,549.99,0.07
988,2834,12,2,549.99,0.07
989,2835,99,1,299.99,0.05
989,2836,27,1,999.99,0.1
989,2837,70,1,659.99,0.1
989,2838,84,2,109.99,0.07
989,2839,5,1,1320.99,0.1
990,2840,6,2,469.99,0.2
990,2841,29,1,999.99,0.1
990,2842,91,1,349.99,0.1
990,2843,14,2,269.99,0.1
991,2844,9,2,2999.99,0.2
991,2845,79,1,402.99,0.2
991,2846,34,1,469.99,0.2
992,2847,45,1,869.99,0.07
992,2848,102,1,489.99,0.1
992,2849,20,1,599.99,0.2
992,2850,101,2,339.99,0.2
992,2851,7,1,3999.99,0.05
993,2852,58,1,4999.99,0.2
993,2853,36,2,832.99,0.1
993,2854,10,2,1549,0.05
993,2855,99,2,299.99,0.07
993,2856,79,2,402.99,0.1
994,2857,37,2,379.99,0.1
994,2858,45,1,869.99,0.2
994,2859,66,1,250.99,0.07
995,2860,16,2,599.99,0.1
995,2861,90,1,209.99,0.2
995,2862,101,1,339.99,0.1
996,2863,68,2,449.99,0.05
996,2864,32,1,469.99,0.05
997,2865,86,2,149.99,0.07
997,2866,105,2,533.99,0.2
997,2867,14,2,269.99,0.07
998,2868,26,2,599.99,0.05
998,2869,105,1,533.99,0.2
999,2870,70,2,659.99,0.07
999,2871,106,1,449.99,0.05
1000,2872,65,2,346.99,0.05
1000,2873,111,1,470.99,0.1
1000,2874,19,2,449,0.07
1000,2875,29,2,999.99,0.05
1001,2876,72,1,619.99,0.05
1001,2877,45,2,869.99,0.05
1001,2878,58,1,4999.99,0.1
1001,2879,111,1,470.99,0.07
1002,2880,100,1,489.99,0.05
1002,2881,83,1,149.99,0.1
1002,2882,8,2,1799.99,0.1
1002,2883,79,1,402.99,0.2
1003,2884,34,2,469.99,0.05
1003,2885,51,2,6499.99,0.05
1004,2886,36,2,832.99,0.1
1005,2887,14,2,269.99,0.2
1005,2888,81,2,1099.99,0.1
1005,2889,99,1,299.99,0.1
1006,2890,20,1,599.99,0.07
1006,2891,68,1,449.99,0.1
1006,2892,56,2,5499.99,0.07
1006,2893,65,1,346.99,0.1
1006,2894,46,1,1409.99,0.1
1007,2895,26,1,599.99,0.2
1007,2896,11,1,1680.99,0.05
1007,2897,85,2,329.99,0.1
1007,2898,76,1,299.99,0.2
1007,2899,106,2,449.99,0.1
1008,2900,71,1,416.99,0.2
1008,2901,2,1,749.99,0.1
1008,2902,95,1,299.99,0.07
1009,2903,95,2,299.99,0.07
1009,2904,44,1,539.99,0.07
1010,2905,109,2,416.99,0.1
1011,2906,88,1,189.99,0.2
1011,2907,99,2,299.99,0.2
1011,2908,16,2,599.99,0.2
1011,2909,68,2,449.99,0.05
1012,2910,8,1,1799.99,0.07
1012,2911,64,1,489.99,0.2
1013,2912,60,2,1559.99,0.05
1014,2913,97,1,349.99,0.2
1014,2914,45,2,869.99,0.05
1014,2915,81,2,1099.99,0.1
1014,2916,59,1,2599.99,0.05
1015,2917,6,2,469.99,0.1
1015,2918,73,2,749.99,0.2
1015,2919,101,2,339.99,0.1
1015,2920,13,1,269.99,0.2
1016,2921,76,2,299.99,0.07
1017,2922,89,1,209.99,0.07
1017,2923,82,2,659.99,0.2
1017,2924,100,1,489.99,0.2
1017,2925,18,2,449,0.2
1017,2926,77,2,799.99,0.1
1018,2927,76,2,299.99,0.07
1018,2928,97,2,349.99,0.1
1018,2929,91,1,349.99,0.2
1019,2930,30,1,999.99,0.1
1019,2931,52,1,875.99,0.2
1019,2932,37,1,379.99,0.05
1019,2933,93,2,209.99,0.2
1020,2934,20,2,599.99,0.05
1020,2935,69,2,416.99,0.05
1020,2936,15,1,529.99,0.07
1020,2937,57,2,1999.99,0.1
1020,2938,40,2,4999.99,0.05
1021,2939,49,2,3499.99,0.07
1021,2940,23,2,299.99,0.07
1022,2941,33,1,469.99,0.2
1022,2942,46,1,1409.99,0.1
1022,2943,65,1,346.99,0.07
1022,2944,5,1,1320.99,0.07
1023,2945,91,1,349.99,0.07
1023,2946,43,2,5299.99,0.1
1024,2947,104,1,481.99,0.2
1024,2948,28,2,2499.99,0.05
1024,2949,98,2,489.99,0.2
1024,2950,96,2,349.99,0.1
1024,2951,91,1,349.99,0.2
1025,2952,89,1,209.99,0.07
1025,2953,102,1,489.99,0.1
1025,2954,39,1,1499.99,0.1
1025,2955,15,1,529.99,0.05
1025,2956,66,2,250.99,0.05
1026,2957,7,2,3999.99,0.07
1027,2958,95,2,299.99,0.1
1027,2959,14,2,269.99,0.05
1028,2960,111,2,470.99,0.1
1028,2961,10,1,1549,0.2
1028,2962,41,1,1469.99,0.2
1028,2963,35,2,832.99,0.1
1028,2964,108,1,449.99,0.2
1029,2965,20,1,599.99,0.2
1029,2966,55,1,2699.99,0.1
1029,2967,40,1,4999.99,0.2
1029,2968,68,2,449.99,0.1
1030,2969,27,1,999.99,0.05
1030,2970,10,2,1549,0.1
1030,2971,72,1,619.99,0.1
1031,2972,27,2,999.99,0.2
1031,2973,108,2,449.99,0.2
1032,2974,60,2,1559.99,0.1
1032,2975,17,1,429,0.1
1033,2976,26,1,599.99,0.07
1033,2977,109,2,416.99,0.1
1033,2978,27,2,999.99,0.07
1034,2979,101,1,339.99,0.1
1034,2980,8,2,1799.99,0.1
1034,2981,11,2,1680.99,0.07
1034,2982,21,1,269.99,0.05
1035,2983,96,1,349.99,0.2
1036,2984,55,2,2699.99,0.1
1036,2985,76,1,299.99,0.07
1036,2986,18,2,449,0.05
1036,2987,65,2,346.99,0.2
1036,2988,12,1,549.99,0.2
1037,2989,74,2,439.99,0.07
1037,2990,3,1,999.99,0.07
1037,2991,65,2,346.99,0.2
1037,2992,92,1,209.99,0.07
1037,2993,84,2,109.99,0.05
1038,2994,83,1,149.99,0.05
1038,2995,9,1,2999.99,0.07
1039,2996,18,2,449,0.2
1040,2997,97,1,349.99,0.1
1040,2998,28,2,2499.99,0.2
1040,2999,64,1,489.99,0.07
1040,3000,27,2,999.99,0.07
1040,3001,8,2,1799.99,0.05
1041,3002,89,1,209.99,0.1
1041,3003,61,2,4999.99,0.07
1041,3004,94,2,249.99,0.1
1042,3005,23,1,299.99,0.1
1043,3006,55,2,2699.99,0.1
1043,3007,20,1,599.99,0.07
1044,3008,97,2,349.99,0.1
1045,3009,28,1,2499.99,0.05
1045,3010,104,2,481.99,0.05
1046,3011,60,1,1559.99,0.07
1046,3012,79,1,402.99,0.07
1046,3013,32,1,469.99,0.07
1046,3014,41,2,1469.99,0.1
1046,3015,17,2,429,0.05
1047,3016,28,2,2499.99,0.1
1047,3017,78,1,647.99,0.2
1047,3018,35,1,832.99,0.05
1047,3019,49,1,3499.99,0.05
1048,3020,3,2,999.99,0.1
1048,3021,37,1,379.99,0.1
1048,3022,94,1,249.99,0.05
1049,3023,9,1,2999.99,0.1
1049,3024,36,2,832.99,0.05
1049,3025,3,1,999.99,0.1
1049,3026,26,1,599.99,0.07
1049,3027,10,2,1549,0.05
1050,3028,96,2,349.99,0.07
1050,3029,99,2,299.99,0.1
1050,3030,45,2,869.99,0.2
1050,3031,14,2,269.99,0.2
1051,3032,46,1,1409.99,0.2
1052,3033,7,1,3999.99,0.05
1052,3034,103,1,551.99,0.05
1052,3035,26,2,599.99,0.07
1053,3036,49,2,3499.99,0.05
1053,3037,26,2,599.99,0.2
1053,3038,23,2,299.99,0.2
1053,3039,68,1,449.99,0.1
1053,3040,73,2,749.99,0.05
1054,3041,36,2,832.99,0.1
1054,3042,16,1,599.99,0.05
1055,3043,43,2,5299.99,0.07
1055,3044,101,2,339.99,0.2
1055,3045,12,2,549.99,0.1
1055,3046,83,2,149.99,0.1
1055,3047,60,1,1559.99,0.2
1056,3048,3,1,999.99,0.05
1057,3049,105,1,533.99,0.2
1057,3050,97,1,349.99,0.05
1057,3051,98,2,489.99,0.05
1058,3052,43,1,5299.99,0.1
1058,3053,29,2,999.99,0.05
1058,3054,103,1,551.99,0.07
1059,3055,46,2,1409.99,0.05
1059,3056,7,1,3999.99,0.1
1059,3057,13,1,269.99,0.07
1060,3058,7,1,3999.99,0.07
1060,3059,11,2,1680.99,0.07
1060,3060,61,2,4999.99,0.1
1060,3061,30,2,999.99,0.05
1061,3062,14,1,269.99,0.07
1061,3063,19,1,449,0.1
1062,3064,13,1,269.99,0.05
1062,3065,111,2,470.99,0.2
1062,3066,5,1,1320.99,0.05
1062,3067,12,1,549.99,0.2
1063,3068,33,2,469.99,0.1
1063,3069,100,2,489.99,0.07
1063,3070,72,2,619.99,0.2
1064,3071,18,1,449,0.07
1064,3072,49,1,3499.99,0.1
1065,3073,48,2,1499.99,0.07
1065,3074,103,2,551.99,0.05
1065,3075,63,1,3499.99,0.07
1066,3076,15,2,529.99,0.05
1066,3077,46,1,1409.99,0.1
1066,3078,12,1,549.99,0.1
1067,3079,74,2,439.99,0.07
1067,3080,9,2,2999.99,0.2
1067,3081,72,2,619.99,0.1
1067,3082,6,2,469.99,0.2
1068,3083,87,2,189.99,0.2
1068,3084,82,1,659.99,0.2
1068,3085,49,2,3499.99,0.2
1068,3086,45,2,869.99,0.2
1069,3087,109,1,416.99,0.07
1069,3088,93,1,209.99,0.1
1070,3089,110,1,470.99,0.2
1070,3090,18,2,449,0.1
1070,3091,94,1,249.99,0.05
1071,3092,25,2,499.99,0.2
1072,3093,83,1,149.99,0.2
1072,3094,89,2,209.99,0.07
1072,3095,36,2,832.99,0.07
1073,3096,81,1,1099.99,0.2
1073,3097,13,1,269.99,0.07
1073,3098,20,1,599.99,0.2
1074,3099,59,1,2599.99,0.1
1074,3100,87,1,189.99,0.07
1074,3101,89,2,209.99,0.1
1075,3102,48,2,1499.99,0.1
1075,3103,111,2,470.99,0.05
1076,3104,95,1,299.99,0.1
1076,3105,102,1,489.99,0.07
1076,3106,73,2,749.99,0.07
1077,3107,60,2,1559.99,0.05
1078,3108,76,2,299.99,0.07
1078,3109,60,2,1559.99,0.2
1078,3110,15,1,529.99,0.07
1078,3111,10,2,1549,0.1
1078,3112,72,2,619.99,0.2
1079,3113,70,2,659.99,0.07
1080,3114,31,1,1632.99,0.2
1080,3115,40,1,4999.99,0.1
1080,3116,50,1,5999.99,0.05
1080,3117,32,2,469.99,0.2
1080,3118,86,1,149.99,0.05
1081,3119,52,2,875.99,0.1
1082,3120,29,2,999.99,0.2
1083,3121,65,2,346.99,0.2
1083,3122,77,2,799.99,0.1
1083,3123,61,1,4999.99,0.07
1083,3124,33,1,469.99,0.2
1084,3125,30,1,999.99,0.05
1084,3126,70,1,659.99,0.05
1084,3127,98,2,489.99,0.2
1084,3128,65,2,346.99,0.07
1084,3129,60,1,1559.99,0.1
1085,3130,66,2,250.99,0.2
1085,3131,64,1,489.99,0.1
1085,3132,74,1,439.99,0.1
1086,3133,108,1,449.99,0.07
1086,3134,67,1,250.99,0.1
1086,3135,81,2,1099.99,0.05
1086,3136,10,2,1549,0.07
1086,3137,5,1,1320.99,0.2
1087,3138,15,1,529.99,0.07
1087,3139,102,2,489.99,0.07
1087,3140,59,2,2599.99,0.1
1087,3141,13,2,269.99,0.07
1087,3142,109,2,416.99,0.2
1088,3143,64,1,489.99,0.1
1088,3144,30,1,999.99,0.1
1088,3145,33,1,469.99,0.07
1088,3146,36,2,832.99,0.2
1089,3147,70,2,659.99,0.07
1089,3148,30,2,999.99,0.05
1090,3149,74,1,439.99,0.2
1091,3150,97,1,349.99,0.05
1091,3151,56,1,5499.99,0.1
1091,3152,19,1,449,0.1
1092,3153,34,1,469.99,0.05
1092,3154,30,2,999.99,0.07
1092,3155,2,2,749.99,0.1
1092,3156,18,1,449,0.2
1093,3157,45,2,869.99,0.07
1093,3158,17,2,429,0.1
1093,3159,90,2,209.99,0.1
1094,3160,71,1,416.99,0.1
1094,3161,11,1,1680.99,0.1
1094,3162,24,1,549.99,0.1
1094,3163,107,1,416.99,0.2
1095,3164,78,2,647.99,0.05
1095,3165,3,2,999.99,0.2
1095,3166,15,2,529.99,0.1
1095,3167,31,1,1632.99,0.2
1095,3168,50,2,5999.99,0.05
1096,3169,11,1,1680.99,0.1
1097,3170,99,1,299.99,0.05
1097,3171,106,2,449.99,0.07
1097,3172,98,2,489.99,0.07
1097,3173,19,1,449,0.2
1097,3174,35,2,832.99,0.05
1098,3175,88,1,189.99,0.1
1099,3176,64,1,489.99,0.1
1099,3177,13,2,269.99,0.05
1099,3178,46,1,1409.99,0.07
1099,3179,89,2,209.99,0.1
1100,3180,12,1,549.99,0.05
1100,3181,9,2,2999.99,0.1
1101,3182,105,1,533.99,0.07
1101,3183,51,1,6499.99,0.05
1102,3184,91,1,349.99,0.07
1103,3185,106,1,449.99,0.2
1103,3186,46,2,1409.99,0.2
1104,3187,17,1,429,0.1
1104,3188,70,2,659.99,0.1
1104,3189,43,1,5299.99,0.07
1104,3190,80,1,761.99,0.07
1105,3191,60,1,1559.99,0.05
1105,3192,56,2,5499.99,0.2
1105,3193,35,2,832.99,0.07
1106,3194,96,1,349.99,0.1
1107,3195,43,1,5299.99,0.2
1107,3196,41,2,1469.99,0.2
1108,3197,45,2,869.99,0.05
1108,3198,100,1,489.99,0.07
1108,3199,105,1,533.99,0.07
1109,3200,72,2,619.99,0.1
1110,3201,56,1,5499.99,0.1
1111,3202,95,1,299.99,0.05
1111,3203,66,2,250.99,0.1
1111,3204,14,1,269.99,0.2
1111,3205,24,1,549.99,0.07
1112,3206,71,2,416.99,0.05
1112,3207,42,1,2299.99,0.07
1112,3208,5,2,1320.99,0.1
1112,3209,87,2,189.99,0.07
1112,3210,9,2,2999.99,0.1
1113,3211,106,1,449.99,0.07
1114,3212,52,1,875.99,0.2
1115,3213,97,2,349.99,0.2
1115,3214,50,2,5999.99,0.07
1115,3215,91,2,349.99,0.07
1115,3216,49,2,3499.99,0.1
1116,3217,11,2,1680.99,0.07
1117,3218,37,2,379.99,0.1
1117,3219,91,1,349.99,0.2
1117,3220,51,2,6499.99,0.1
1118,3221,55,2,2699.99,0.2
1118,3222,50,1,5999.99,0.07
1118,3223,29,1,999.99,0.05
1118,3224,47,2,5299.99,0.2
1119,3225,93,2,209.99,0.1
1119,3226,55,2,2699.99,0.05
1119,3227,104,1,481.99,0.2
1120,3228,92,2,209.99,0.07
1120,3229,31,1,1632.99,0.07
1120,3230,30,2,999.99,0.05
1120,3231,93,1,209.99,0.07
1120,3232,94,1,249.99,0.2
1121,3233,11,2,1680.99,0.1
1121,3234,110,2,470.99,0.05
1122,3235,9,2,2999.99,0.07
1122,3236,53,1,749.99,0.1
1122,3237,49,2,3499.99,0.2
1122,3238,41,2,1469.99,0.05
1122,3239,72,1,619.99,0.1
1123,3240,65,2,346.99,0.07
1123,3241,61,2,4999.99,0.1
1124,3242,7,2,3999.99,0.1
1124,3243,6,1,469.99,0.1
1124,3244,109,2,416.99,0.07
1124,3245,45,2,869.99,0.05
1124,3246,2,2,749.99,0.05
1125,3247,16,2,599.99,0.05
1125,3248,21,1,269.99,0.1
1125,3249,81,2,1099.99,0.07
1125,3250,24,1,549.99,0.07
1125,3251,32,2,469.99,0.07
1126,3252,33,2,469.99,0.1
1126,3253,58,1,4999.99,0.2
1126,3254,89,2,209.99,0.05
1127,3255,23,2,299.99,0.1
1127,3256,96,2,349.99,0.07
1127,3257,37,1,379.99,0.2
1128,3258,44,1,539.99,0.05
1128,3259,10,1,1549,0.2
1128,3260,65,2,346.99,0.05
1129,3261,71,2,416.99,0.2
1129,3262,56,1,5499.99,0.2
1129,3263,61,2,4999.99,0.05
1130,3264,54,2,3199.99,0.2
1131,3265,60,2,1559.99,0.07
1131,3266,103,2,551.99,0.05
1132,3267,43,1,5299.99,0.05
1132,3268,10,1,1549,0.1
1132,3269,36,2,832.99,0.1
1132,3270,16,1,599.99,0.05
1133,3271,4,2,2899.99,0.05
1133,3272,17,1,429,0.07
1133,3273,90,2,209.99,0.2
1133,3274,62,1,3499.99,0.2
1134,3275,97,1,349.99,0.1
1134,3276,36,1,832.99,0.1
1135,3277,101,2,339.99,0.05
1135,3278,51,1,6499.99,0.1
1136,3279,105,1,533.99,0.1
1137,3280,28,1,2499.99,0.2
1137,3281,58,2,4999.99,0.2
1137,3282,84,2,109.99,0.2
1137,3283,69,2,416.99,0.07
1138,3284,13,2,269.99,0.05
1138,3285,105,2,533.99,0.05
1138,3286,93,1,209.99,0.1
1139,3287,106,2,449.99,0.05
1139,3288,44,2,539.99,0.1
1139,3289,69,1,416.99,0.05
1139,3290,25,2,499.99,0.1
1139,3291,7,1,3999.99,0.1
1140,3292,39,2,1499.99,0.1
1140,3293,71,2,416.99,0.07
1140,3294,38,2,549.99,0.1
1140,3295,40,2,4999.99,0.07
1141,3296,8,1,1799.99,0.1
1142,3297,20,2,599.99,0.07
1142,3298,30,1,999.99,0.1
1142,3299,109,2,416.99,0.05
1142,3300,108,2,449.99,0.2
